event_id,year,section,event_type,prefecture_names,prefecture_entity_ids,county_names,old_county_units,new_county_units,change_description,county_unit_types,scope,description,source_title,source_url,source_id,source_type,source_locator,source_confidence,review_status
RMRB-COUNTY-1986-07-18-026,1986,湖北省 / 1986-01—1986-06,split,,,应城县、应城市、域为应城市,应城县,应城市,撤销应城县，设立应城市（县级），以原应城县的行政区域为应城市的行政区域,县、市,county_level,湖北省：撤销应城县，设立应城市（县级），以原应城县的行政区域为应城市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-027,1986,湖北省 / 1986-01—1986-06,split,,,蒲圻县、蒲圻市、域为蒲圻市,蒲圻县,蒲圻市,撤销蒲圻县，设立蒲圻市（县级），以原蒲圻县的行政区域为蒲圻市的行政区域,县、市,county_level,湖北省：撤销蒲圻县，设立蒲圻市（县级），以原蒲圻县的行政区域为蒲圻市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-028,1986,湖北省 / 1986-01—1986-06,split,,,沔阳县、仙桃市、域为仙桃市,沔阳县,仙桃市,撤销沔阳县，设立仙桃市（县级），以原沔阳县的行政区域为仙桃市的行政区域,县、市,county_level,湖北省：撤销沔阳县，设立仙桃市（县级），以原沔阳县的行政区域为仙桃市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-029,1986,湖北省 / 1986-01—1986-06,split,,,石首县、石首市、域为石首市,石首县,石首市,撤销石首县，设立石首市（县级），以原石首县的行政区域为石首市的行政区域,县、市,county_level,湖北省：撤销石首县，设立石首市（县级），以原石首县的行政区域为石首市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-030,1986,湖北省 / 1986-01—1986-06,split,,,麻城县、麻城市、域为麻城市,麻城县,麻城市,撤销麻城县，设立麻城市（县级），以原麻城县的行政区域为麻城市的行政区域,县、市,county_level,湖北省：撤销麻城县，设立麻城市（县级），以原麻城县的行政区域为麻城市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-031,1986,湖北省 / 1986-01—1986-06,split,,,利川县、利川市、域为利川市,利川县,利川市,撤销利川县，设立利川市（县级），以原利川县的行政区域为利川市的行政区域,县、市,county_level,湖北省：撤销利川县，设立利川市（县级），以原利川县的行政区域为利川市的行政区域,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-032,1986,湖南省 / 1986-01—1986-06,jurisdiction_transfer,岳阳市,CNUR-000187,平江五县,平江五县,岳阳市,撤销岳阳地区，将临湘、华容、湘阴、汨罗、平江五县划归岳阳市管辖,县,county_level,湖南省：撤销岳阳地区，将临湘、华容、湘阴、汨罗、平江五县划归岳阳市管辖,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-033,1986,湖南省 / 1986-01—1986-06,jurisdiction_transfer,邵阳市,CNUR-000186,新宁县、城步苗族自治县、七县,新宁县、城步苗族自治县、七县,邵阳市,撤销邵阳地区，将邵阳、隆回、洞口、武冈、绥宁、新宁县和城步苗族自治县七县划归邵阳市管辖,县、自治县,county_level,湖南省：撤销邵阳地区，将邵阳、隆回、洞口、武冈、绥宁、新宁县和城步苗族自治县七县划归邵阳市管辖,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-034,1986,广东省 / 1986-01—1986-06,residence_change,肇庆市,CNUR-000205,高要县、人民政府驻地由肇庆市,,,高要县人民政府驻地由肇庆市迁至南岸镇,县、市,county_level,广东省：高要县人民政府驻地由肇庆市迁至南岸镇,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-035,1986,广东省 / 1986-01—1986-06,county_change,海口市,CNUR-000231,升为地级市,,,海口市升为地级市,市,county_level,广东省：海口市升为地级市,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-036,1986,广东省 / 1986-01—1986-06,jurisdiction_transfer,,,通什市、乐东三县,通什市,乐东三县,设立通什市（县级），以保亭、琼中、乐东三县的部分行政区域，为通什市的行政区域。通什市由海南黎族苗族自治州领导,县、市,county_level,广东省：设立通什市（县级），以保亭、琼中、乐东三县的部分行政区域，为通什市的行政区域。通什市由海南黎族苗族自治州领导,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-037,1986,四川省 / 1986-01—1986-06,merge,,,西昌县,西昌县,西昌市,撤销西昌县，将其行政区域并入西昌市。,县,county_level,四川省：撤销西昌县，将其行政区域并入西昌市。,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-038,1986,西藏自治区 / 1986-01—1986-06,rename,,,穷结县、改为琼结县,穷结县,琼结县,将穷结县改为琼结县。,县,county_level,西藏自治区：将穷结县改为琼结县。,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-039,1986,青海省 / 1986-01—1986-06,split,西宁市,CNUR-000313,城西区、城北两个区,,城北两个区,将西宁市原城西区分设为城西、城北两个区,区,county_level,青海省：将西宁市原城西区分设为城西、城北两个区,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-040,1986,青海省 / 1986-01—1986-06,abolish,西宁市,CNUR-000313,郊区,郊区,,撤销西宁市郊区,区,county_level,青海省：撤销西宁市郊区,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1986-07-18-041,1986,新疆维吾尔自治区 / 1986-01—1986-06,split,,,阿图什县、阿图什市、域为阿图什市,阿图什县,阿图什市,撤销阿图什县，设立阿图什市（县级），以原阿图什县的行政区域为阿图什市的行政区域。,县、市,county_level,新疆维吾尔自治区：撤销阿图什县，设立阿图什市（县级），以原阿图什县的行政区域为阿图什市的行政区域。,一九八六年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1986/7/18/4/,SRC-RMRB-1986-07-18,people_daily_summary,人民日报 1986-07-18 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1987-02-10-001,1986,北京市 / 1986-07—1986-12,split,,,房山县、燕山区、房山区、域为房山区,房山县、燕山区,房山区,撤销房山县和燕山区，设立房山区，以原房山县和燕山区的行政区域为房山区的行政区域。,区、县,county_level,北京市：撤销房山县和燕山区，设立房山区，以原房山县和燕山区的行政区域为房山区的行政区域。,1986年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1987/2/10/4/,SRC-RMRB-1987-02-10,people_daily_summary,人民日报 1987-02-10 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1987-02-10-002,1986,河北省 / 1986-07—1986-12,split,,,涿县、涿州市、域为涿州市,涿县,涿州市,撤销涿县，设立涿州市（县级），以原涿县的行政区域为涿州市的行政区域,县、市,county_level,河北省：撤销涿县，设立涿州市（县级），以原涿县的行政区域为涿州市的行政区域,1986年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1987/2/10/4/,SRC-RMRB-1987-02-10,people_daily_summary,人民日报 1987-02-10 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1987-02-10-003,1986,河北省 / 1986-07—1986-12,split,,,青龙县、青龙满族自治县、域为青龙满族自治县,青龙县,青龙满族自治县,撤销青龙县，设立青龙满族自治县，以原青龙县的行政区域为青龙满族自治县的行政区域,县、自治县,county_level,河北省：撤销青龙县，设立青龙满族自治县，以原青龙县的行政区域为青龙满族自治县的行政区域,1986年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1987/2/10/4/,SRC-RMRB-1987-02-10,people_daily_summary,人民日报 1987-02-10 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1987-02-10-004,1986,河北省 / 1986-07—1986-12,split,,,丰宁县、丰宁满族自治县、域为丰宁满族自治县,丰宁县,丰宁满族自治县,撤销丰宁县，设立丰宁满族自治县，以原丰宁县的行政区域为丰宁满族自治县的行政区域,县、自治县,county_level,河北省：撤销丰宁县，设立丰宁满族自治县，以原丰宁县的行政区域为丰宁满族自治县的行政区域,1986年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1987/2/10/4/,SRC-RMRB-1987-02-10,people_daily_summary,人民日报 1987-02-10 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1987-02-10-005,1986,内蒙古自治区 / 1986-07—1986-12,merge,通辽市,CNUR-000029,通辽县,通辽县,通辽市,撤销通辽县，将其行政区域并入通辽市。,县,county_level,内蒙古自治区：撤销通辽县，将其行政区域并入通辽市。,1986年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1987/2/10/4/,SRC-RMRB-1987-02-10,people_daily_summary,人民日报 1987-02-10 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1987-02-10-006,1986,辽宁省 / 1986-07—1986-12,abolish,铁岭市,CNUR-000048,铁法区、铁法市、域为铁法市,铁法区,,撤销铁岭市铁法区，恢复铁法市（县级），以原铁法区的行政区域为铁法市的行政区域,区、市,county_level,辽宁省：撤销铁岭市铁法区，恢复铁法市（县级），以原铁法区的行政区域为铁法市的行政区域,1986年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1987/2/10/4/,SRC-RMRB-1987-02-10,people_daily_summary,人民日报 1987-02-10 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1987-02-10-007,1986,辽宁省 / 1986-07—1986-12,abolish,盘锦市,CNUR-000047,郊区、盘山县、域为盘山县,郊区,,撤销盘锦市郊区，恢复盘山县，以原盘锦市郊区的行政区域为盘山县的行政区域,区、县,county_level,辽宁省：撤销盘锦市郊区，恢复盘山县，以原盘锦市郊区的行政区域为盘山县的行政区域,1986年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1987/2/10/4/,SRC-RMRB-1987-02-10,people_daily_summary,人民日报 1987-02-10 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1987-02-10-008,1986,辽宁省 / 1986-07—1986-12,rename,盘锦市,CNUR-000047,盘山区、更名为双台子区,盘锦市、盘山区,双台子区,将盘锦市盘山区更名为双台子区,区,county_level,辽宁省：将盘锦市盘山区更名为双台子区,1986年下半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1987/2/10/4/,SRC-RMRB-1987-02-10,people_daily_summary,人民日报 1987-02-10 第4版,primary_text,source_text_parsed_review_required
